lon,lat,x,y,z,vp,vs,vp_vs_ratio
-86.164,10.636,160.000,160.000,35.000,7.550,0.000,0.0000
-86.164,10.636,160.000,160.000,40.000,8.140,0.000,0.0000
-86.164,10.636,160.000,160.000,50.000,8.140,0.000,0.0000
-86.164,10.636,160.000,160.000,65.000,8.260,0.000,0.0000
-86.164,10.636,160.000,160.000,90.000,8.260,0.000,0.0000
-86.164,10.636,160.000,160.000,700.000,10.300,0.000,0.0000
-86.165,10.816,160.000,180.000,-10.000,3.000,0.000,0.0000
-86.165,10.816,160.000,180.000,0.000,5.350,0.000,0.0000
-86.165,10.816,160.000,180.000,5.000,6.120,0.000,0.0000
-86.165,10.816,160.000,180.000,9.000,6.120,0.000,0.0000
-86.165,10.816,160.000,180.000,13.000,6.280,0.000,0.0000
-86.165,10.816,160.000,180.000,16.000,6.460,0.000,0.0000
-86.165,10.816,160.000,180.000,20.000,6.720,0.000,0.0000
-86.165,10.816,160.000,180.000,25.000,7.010,0.000,0.0000
-86.165,10.816,160.000,180.000,30.000,7.390,0.000,0.0000
-86.165,10.816,160.000,180.000,35.000,7.550,0.000,0.0000
-86.165,10.816,160.000,180.000,40.000,8.140,0.000,0.0000
-86.165,10.816,160.000,180.000,50.000,8.140,0.000,0.0000
-86.165,10.816,160.000,180.000,65.000,8.260,0.000,0.0000
-86.165,10.816,160.000,180.000,90.000,8.260,0.000,0.0000
-86.165,10.816,160.000,180.000,700.000,10.300,0.000,0.0000
-86.166,10.996,160.000,200.000,-10.000,3.000,0.000,0.0000
-86.166,10.996,160.000,200.000,0.000,5.350,0.000,0.0000
-86.166,10.996,160.000,200.000,5.000,6.120,0.000,0.0000
-86.166,10.996,160.000,200.000,9.000,6.120,0.000,0.0000
-86.166,10.996,160.000,200.000,13.000,6.280,0.000,0.0000
-86.166,10.996,160.000,200.000,16.000,6.460,0.000,0.0000
-86.166,10.996,160.000,200.000,20.000,6.720,0.000,0.0000
-86.166,10.996,160.000,200.000,25.000,7.010,0.000,0.0000
-86.166,10.996,160.000,200.000,30.000,7.390,0.000,0.0000
-86.166,10.996,160.000,200.000,35.000,7.550,0.000,0.0000
-86.166,10.996,160.000,200.000,40.000,8.140,0.000,0.0000
-86.166,10.996,160.000,200.000,50.000,8.140,0.000,0.0000
-86.166,10.996,160.000,200.000,65.000,8.260,0.000,0.0000
-86.166,10.996,160.000,200.000,90.000,8.260,0.000,0.0000
-86.166,10.996,160.000,200.000,700.000,10.300,0.000,0.0000
-86.166,11.175,160.000,220.000,-10.000,3.000,0.000,0.0000
-86.166,11.175,160.000,220.000,0.000,5.350,0.000,0.0000
-86.166,11.175,160.000,220.000,5.000,6.120,0.000,0.0000
-86.166,11.175,160.000,220.000,9.000,6.120,0.000,0.0000
-86.166,11.175,160.000,220.000,13.000,6.280,0.000,0.0000
-86.166,11.175,160.000,220.000,16.000,6.460,0.000,0.0000
-86.166,11.175,160.000,220.000,20.000,6.720,0.000,0.0000
-86.166,11.175,160.000,220.000,25.000,7.010,0.000,0.0000
-86.166,11.175,160.000,220.000,30.000,7.390,0.000,0.0000
-86.166,11.175,160.000,220.000,35.000,7.550,0.000,0.0000
-86.166,11.175,160.000,220.000,40.000,8.140,0.000,0.0000
-86.166,11.175,160.000,220.000,50.000,8.140,0.000,0.0000
-86.166,11.175,160.000,220.000,65.000,8.260,0.000,0.0000
-86.166,11.175,160.000,220.000,90.000,8.260,0.000,0.0000
-86.166,11.175,160.000,220.000,700.000,10.300,0.000,0.0000
-86.172,12.344,160.000,350.000,-10.000,3.000,0.000,0.0000
-86.172,12.344,160.000,350.000,0.000,5.350,0.000,0.0000
-86.172,12.344,160.000,350.000,5.000,6.120,0.000,0.0000
-86.172,12.344,160.000,350.000,9.000,6.120,0.000,0.0000
-86.172,12.344,160.000,350.000,13.000,6.280,0.000,0.0000
-86.172,12.344,160.000,350.000,16.000,6.460,0.000,0.0000
-86.172,12.344,160.000,350.000,20.000,6.720,0.000,0.0000
-86.172,12.344,160.000,350.000,25.000,7.010,0.000,0.0000
-86.172,12.344,160.000,350.000,30.000,7.390,0.000,0.0000
-86.172,12.344,160.000,350.000,35.000,7.550,0.000,0.0000
-86.172,12.344,160.000,350.000,40.000,8.140,0.000,0.0000
-86.172,12.344,160.000,350.000,50.000,8.140,0.000,0.0000
-86.172,12.344,160.000,350.000,65.000,8.260,0.000,0.0000
-86.172,12.344,160.000,350.000,90.000,8.260,0.000,0.0000
-86.172,12.344,160.000,350.000,700.000,10.300,0.000,0.0000
-86.336,8.297,180.000,-100.000,-10.000,3.000,0.000,0.0000
-86.336,8.297,180.000,-100.000,0.000,5.350,0.000,0.0000
-86.336,8.297,180.000,-100.000,5.000,6.120,0.000,0.0000
-86.336,8.297,180.000,-100.000,9.000,6.120,0.000,0.0000
-86.336,8.297,180.000,-100.000,13.000,6.280,0.000,0.0000
-86.336,8.297,180.000,-100.000,16.000,6.460,0.000,0.0000
-86.336,8.297,180.000,-100.000,20.000,6.720,0.000,0.0000
-86.336,8.297,180.000,-100.000,25.000,7.010,0.000,0.0000
-86.336,8.297,180.000,-100.000,30.000,7.390,0.000,0.0000
-86.336,8.297,180.000,-100.000,35.000,7.550,0.000,0.0000
-86.336,8.297,180.000,-100.000,40.000,8.140,0.000,0.0000
-86.336,8.297,180.000,-100.000,50.000,8.140,0.000,0.0000
-86.336,8.297,180.000,-100.000,65.000,8.260,0.000,0.0000
-86.336,8.297,180.000,-100.000,90.000,8.260,0.000,0.0000
-86.336,8.297,180.000,-100.000,700.000,10.300,0.000,0.0000
-86.340,9.196,180.000,0.000,-10.000,3.000,0.000,0.0000
-86.340,9.196,180.000,0.000,0.000,5.350,0.000,0.0000
-86.340,9.196,180.000,0.000,5.000,6.120,0.000,0.0000
-86.340,9.196,180.000,0.000,9.000,6.120,0.000,0.0000
-86.340,9.196,180.000,0.000,13.000,6.280,0.000,0.0000
-86.340,9.196,180.000,0.000,16.000,6.460,0.000,0.0000
-86.340,9.196,180.000,0.000,20.000,6.720,0.000,0.0000
-86.340,9.196,180.000,0.000,25.000,7.010,0.000,0.0000
-86.340,9.196,180.000,0.000,30.000,7.390,0.000,0.0000
-86.340,9.196,180.000,0.000,35.000,7.550,0.000,0.0000
-86.340,9.196,180.000,0.000,40.000,8.140,0.000,0.0000
-86.340,9.196,180.000,0.000,50.000,8.140,0.000,0.0000
-86.340,9.196,180.000,0.000,65.000,8.260,0.000,0.0000
-86.340,9.196,180.000,0.000,90.000,8.260,0.000,0.0000
-86.340,9.196,180.000,0.000,700.000,10.300,0.000,0.0000
-86.341,9.376,180.000,20.000,-10.000,3.000,0.000,0.0000
-86.341,9.376,180.000,20.000,0.000,5.350,0.000,0.0000
-86.341,9.376,180.000,20.000,5.000,6.120,0.000,0.0000
-86.341,9.376,180.000,20.000,9.000,6.120,0.000,0.0000
-86.341,9.376,180.000,20.000,13.000,6.280,0.000,0.0000
-86.341,9.376,180.000,20.000,16.000,6.460,0.000,0.0000
-86.341,9.376,180.000,20.000,20.000,6.720,0.000,0.0000
-86.341,9.376,180.000,20.000,25.000,7.010,0.000,0.0000
-86.341,9.376,180.000,20.000,30.000,7.390,0.000,0.0000
-86.341,9.376,180.000,20.000,35.000,7.550,0.000,0.0000
-86.341,9.376,180.000,20.000,40.000,8.140,0.000,0.0000
-86.341,9.376,180.000,20.000,50.000,8.140,0.000,0.0000
-86.341,9.376,180.000,20.000,65.000,8.260,0.000,0.0000
-86.341,9.376,180.000,20.000,90.000,8.260,0.000,0.0000
-86.341,9.376,180.000,20.000,700.000,10.300,0.000,0.0000
-86.342,9.556,180.000,40.000,-10.000,3.000,0.000,0.0000
-86.342,9.556,180.000,40.000,0.000,5.350,0.000,0.0000
-86.342,9.556,180.000,40.000,5.000,6.120,0.000,0.0000
-86.342,9.556,180.000,40.000,9.000,6.120,0.000,0.0000
-86.342,9.556,180.000,40.000,13.000,6.280,0.000,0.0000
-86.342,9.556,180.000,40.000,16.000,6.460,0.000,0.0000
-86.342,9.556,180.000,40.000,20.000,6.720,0.000,0.0000
-86.342,9.556,180.000,40.000,25.000,7.010,0.000,0.0000
-86.342,9.556,180.000,40.000,30.000,7.390,0.000,0.0000
-86.342,9.556,180.000,40.000,35.000,7.550,0.000,0.0000
-86.342,9.556,180.000,40.000,40.000,8.140,0.000,0.0000
-86.342,9.556,180.000,40.000,50.000,8.140,0.000,0.0000
-86.342,9.556,180.000,40.000,65.000,8.260,0.000,0.0000
-86.342,9.556,180.000,40.000,90.000,8.260,0.000,0.0000
-86.342,9.556,180.000,40.000,700.000,10.300,0.000,0.0000
-86.342,9.736,180.000,60.000,-10.000,3.000,0.000,0.0000
-86.342,9.736,180.000,60.000,0.000,5.350,0.000,0.0000
-86.342,9.736,180.000,60.000,5.000,6.120,0.000,0.0000
-86.342,9.736,180.000,60.000,9.000,6.120,0.000,0.0000
-86.342,9.736,180.000,60.000,13.000,6.280,0.000,0.0000
-86.342,9.736,180.000,60.000,16.000,6.460,0.000,0.0000
-86.342,9.736,180.000,60.000,20.000,6.720,0.000,0.0000
-86.342,9.736,180.000,60.000,25.000,7.010,0.000,0.0000
-86.342,9.736,180.000,60.000,30.000,7.390,0.000,0.0000
-86.342,9.736,180.000,60.000,35.000,7.550,0.000,0.0000
-86.342,9.736,180.000,60.000,40.000,8.140,0.000,0.0000
-86.342,9.736,180.000,60.000,50.000,8.140,0.000,0.0000
-86.342,9.736,180.000,60.000,65.000,8.260,0.000,0.0000
-86.342,9.736,180.000,60.000,90.000,8.260,0.000,0.0000
-86.342,9.736,180.000,60.000,700.000,10.300,0.000,0.0000
-86.343,9.916,180.000,80.000,-10.000,3.000,0.000,0.0000
-86.343,9.916,180.000,80.000,0.000,5.350,0.000,0.0000
-86.343,9.916,180.000,80.000,5.000,6.120,0.000,0.0000
-86.343,9.916,180.000,80.000,9.000,6.120,0.000,0.0000
-86.343,9.916,180.000,80.000,13.000,6.280,0.000,0.0000
-86.343,9.916,180.000,80.000,16.000,6.460,0.000,0.0000
-86.343,9.916,180.000,80.000,20.000,6.720,0.000,0.0000
-86.343,9.916,180.000,80.000,25.000,7.010,0.000,0.0000
-86.343,9.916,180.000,80.000,30.000,7.390,0.000,0.0000
-86.343,9.916,180.000,80.000,35.000,7.550,0.000,0.0000
-86.343,9.916,180.000,80.000,40.000,8.140,0.000,0.0000
-86.343,9.916,180.000,80.000,50.000,8.140,0.000,0.0000
-86.343,9.916,180.000,80.000,65.000,8.260,0.000,0.0000
-86.343,9.916,180.000,80.000,90.000,8.260,0.000,0.0000
-86.343,9.916,180.000,80.000,700.000,10.300,0.000,0.0000
-86.344,10.095,180.000,100.000,-10.000,3.000,0.000,0.0000
-86.344,10.095,180.000,100.000,0.000,5.350,0.000,0.0000
-86.344,10.095,180.000,100.000,5.000,6.120,0.000,0.0000
-86.344,10.095,180.000,100.000,9.000,6.120,0.000,0.0000
-86.344,10.095,180.000,100.000,13.000,6.280,0.000,0.0000
-86.344,10.095,180.000,100.000,16.000,6.460,0.000,0.0000
-86.344,10.095,180.000,100.000,20.000,6.720,0.000,0.0000
-86.344,10.095,180.000,100.000,25.000,7.010,0.000,0.0000
-86.344,10.095,180.000,100.000,30.000,7.390,0.000,0.0000
-86.344,10.095,180.000,100.000,35.000,7.550,0.000,0.0000
-86.344,10.095,180.000,100.000,40.000,8.140,0.000,0.0000
-86.344,10.095,180.000,100.000,50.000,8.140,0.000,0.0000
-86.344,10.095,180.000,100.000,65.000,8.260,0.000,0.0000
-86.344,10.095,180.000,100.000,90.000,8.260,0.000,0.0000
-86.344,10.095,180.000,100.000,700.000,10.300,0.000,0.0000
-86.345,10.275,180.000,120.000,-10.000,3.000,0.000,0.0000
-86.345,10.275,180.000,120.000,0.000,5.350,0.000,0.0000
-86.345,10.275,180.000,120.000,5.000,6.120,0.000,0.0000
-86.345,10.275,180.000,120.000,9.000,6.120,0.000,0.0000
-86.345,10.275,180.000,120.000,13.000,6.280,0.000,0.0000
-86.345,10.275,180.000,120.000,16.000,6.460,0.000,0.0000
-86.345,10.275,180.000,120.000,20.000,6.720,0.000,0.0000
-86.345,10.275,180.000,120.000,25.000,7.010,0.000,0.0000
-86.345,10.275,180.000,120.000,30.000,7.390,0.000,0.0000
-86.345,10.275,180.000,120.000,35.000,7.550,0.000,0.0000
-86.345,10.275,180.000,120.000,40.000,8.140,0.000,0.0000
-86.345,10.275,180.000,120.000,50.000,8.140,0.000,0.0000
-86.345,10.275,180.000,120.000,65.000,8.260,0.000,0.0000
-86.345,10.275,180.000,120.000,90.000,8.260,0.000,0.0000
-86.345,10.275,180.000,120.000,700.000,10.300,0.000,0.0000
-86.346,10.455,180.000,140.000,-10.000,3.000,0.000,0.0000
-86.346,10.455,180.000,140.000,0.000,5.350,0.000,0.0000
-86.346,10.455,180.000,140.000,5.000,6.120,0.000,0.0000
-86.346,10.455,180.000,140.000,9.000,6.120,0.000,0.0000
-86.346,10.455,180.000,140.000,13.000,6.280,0.000,0.0000
-86.346,10.455,180.000,140.000,16.000,6.460,0.000,0.0000
-86.346,10.455,180.000,140.000,20.000,6.720,0.000,0.0000
-86.346,10.455,180.000,140.000,25.000,7.010,0.000,0.0000
-86.346,10.455,180.000,140.000,30.000,7.390,0.000,0.0000
-86.346,10.455,180.000,140.000,35.000,7.550,0.000,0.0000
-86.346,10.455,180.000,140.000,40.000,8.140,0.000,0.0000
-86.346,10.455,180.000,140.000,50.000,8.140,0.000,0.0000
-86.346,10.455,180.000,140.000,65.000,8.260,0.000,0.0000
-86.346,10.455,180.000,140.000,90.000,8.260,0.000,0.0000
-86.346,10.455,180.000,140.000,700.000,10.300,0.000,0.0000
-86.347,10.635,180.000,160.000,-10.000,3.000,0.000,0.0000
-86.347,10.635,180.000,160.000,0.000,5.350,0.000,0.0000
-86.347,10.635,180.000,160.000,5.000,6.120,0.000,0.0000
-86.347,10.635,180.000,160.000,9.000,6.120,0.000,0.0000
-86.347,10.635,180.000,160.000,13.000,6.280,0.000,0.0000
-86.347,10.635,180.000,160.000,16.000,6.460,0.000,0.0000
-86.347,10.635,180.000,160.000,20.000,6.720,0.000,0.0000
-86.347,10.635,180.000,160.000,25.000,7.010,0.000,0.0000
-86.347,10.635,180.000,160.000,30.000,7.390,0.000,0.0000
-86.347,10.635,180.000,160.000,35.000,7.550,0.000,0.0000
-86.347,10.635,180.000,160.000,40.000,8.140,0.000,0.0000
-86.347,10.635,180.000,160.000,50.000,8.140,0.000,0.0000
-86.347,10.635,180.000,160.000,65.000,8.260,0.000,0.0000
-86.347,10.635,180.000,160.000,90.000,8.260,0.000,0.0000
-86.347,10.635,180.000,160.000,700.000,10.300,0.000,0.0000
-86.348,10.815,180.000,180.000,-10.000,3.000,0.000,0.0000
-86.348,10.815,180.000,180.000,0.000,5.350,0.000,0.0000
-86.348,10.815,180.000,180.000,5.000,6.120,0.000,0.0000
-86.348,10.815,180.000,180.000,9.000,6.120,0.000,0.0000
-86.348,10.815,180.000,180.000,13.000,6.280,0.000,0.0000
-86.348,10.815,180.000,180.000,16.000,6.460,0.000,0.0000
-86.348,10.815,180.000,180.000,20.000,6.720,0.000,0.0000
-86.348,10.815,180.000,180.000,25.000,7.010,0.000,0.0000
-86.348,10.815,180.000,180.000,30.000,7.390,0.000,0.0000
-86.348,10.815,180.000,180.000,35.000,7.550,0.000,0.0000
-86.348,10.815,180.000,180.000,40.000,8.140,0.000,0.0000
-86.348,10.815,180.000,180.000,50.000,8.140,0.000,0.0000
-86.348,10.815,180.000,180.000,65.000,8.260,0.000,0.0000
-86.348,10.815,180.000,180.000,90.000,8.260,0.000,0.0000
-86.348,10.815,180.000,180.000,700.000,10.300,0.000,0.0000
-86.349,10.995,180.000,200.000,-10.000,3.000,0.000,0.0000
-86.349,10.995,180.000,200.000,0.000,5.350,0.000,0.0000
-86.349,10.995,180.000,200.000,5.000,6.120,0.000,0.0000
-86.349,10.995,180.000,200.000,9.000,6.120,0.000,0.0000
-86.349,10.995,180.000,200.000,13.000,6.280,0.000,0.0000
-86.349,10.995,180.000,200.000,16.000,6.460,0.000,0.0000
-86.349,10.995,180.000,200.000,20.000,6.720,0.000,0.0000
-86.349,10.995,180.000,200.000,25.000,7.010,0.000,0.0000
-86.349,10.995,180.000,200.000,30.000,7.390,0.000,0.0000
-86.349,10.995,180.000,200.000,35.000,7.550,0.000,0.0000
-86.349,10.995,180.000,200.000,40.000,8.140,0.000,0.0000
-86.349,10.995,180.000,200.000,50.000,8.140,0.000,0.0000
-86.349,10.995,180.000,200.000,65.000,8.260,0.000,0.0000
-86.349,10.995,180.000,200.000,90.000,8.260,0.000,0.0000
-86.349,10.995,180.000,200.000,700.000,10.300,0.000,0.0000
-86.350,11.175,180.000,220.000,-10.000,3.000,0.000,0.0000
-86.350,11.175,180.000,220.000,0.000,5.350,0.000,0.0000
-86.350,11.175,180.000,220.000,5.000,6.120,0.000,0.0000
-86.350,11.175,180.000,220.000,9.000,6.120,0.000,0.0000
-86.350,11.175,180.000,220.000,13.000,6.280,0.000,0.0000
-86.350,11.175,180.000,220.000,16.000,6.460,0.000,0.0000
-86.350,11.175,180.000,220.000,20.000,6.720,0.000,0.0000
-86.350,11.175,180.000,220.000,25.000,7.010,0.000,0.0000
-86.350,11.175,180.000,220.000,30.000,7.390,0.000,0.0000
-86.350,11.175,180.000,220.000,35.000,7.550,0.000,0.0000
-86.350,11.175,180.000,220.000,40.000,8.140,0.000,0.0000
-86.350,11.175,180.000,220.000,50.000,8.140,0.000,0.0000
-86.350,11.175,180.000,220.000,65.000,8.260,0.000,0.0000
-86.350,11.175,180.000,220.000,90.000,8.260,0.000,0.0000
-86.350,11.175,180.000,220.000,700.000,10.300,0.000,0.0000
-86.356,12.343,180.000,350.000,-10.000,3.000,0.000,0.0000
-86.356,12.343,180.000,350.000,0.000,5.350,0.000,0.0000
-86.356,12.343,180.000,350.000,5.000,6.120,0.000,0.0000
-86.356,12.343,180.000,350.000,9.000,6.120,0.000,0.0000
-86.356,12.343,180.000,350.000,13.000,6.280,0.000,0.0000
-86.356,12.343,180.000,350.000,16.000,6.460,0.000,0.0000
-86.356,12.343,180.000,350.000,20.000,6.720,0.000,0.0000
-86.356,12.343,180.000,350.000,25.000,7.010,0.000,0.0000
-86.356,12.343,180.000,350.000,30.000,7.390,0.000,0.0000
-86.356,12.343,180.000,350.000,35.000,7.550,0.000,0.0000
-86.356,12.343,180.000,350.000,40.000,8.140,0.000,0.0000
-86.356,12.343,180.000,350.000,50.000,8.140,0.000,0.0000
-86.356,12.343,180.000,350.000,65.000,8.260,0.000,0.0000
-86.356,12.343,180.000,350.000,90.000,8.260,0.000,0.0000
-86.356,12.343,180.000,350.000,700.000,10.300,0.000,0.0000
-86.518,8.296,200.000,-100.000,-10.000,3.000,0.000,0.0000
-86.518,8.296,200.000,-100.000,0.000,5.350,0.000,0.0000
-86.518,8.296,200.000,-100.000,5.000,6.120,0.000,0.0000
-86.518,8.296,200.000,-100.000,9.000,6.120,0.000,0.0000
-86.518,8.296,200.000,-100.000,13.000,6.280,0.000,0.0000
-86.518,8.296,200.000,-100.000,16.000,6.460,0.000,0.0000
-86.518,8.296,200.000,-100.000,20.000,6.720,0.000,0.0000
-86.518,8.296,200.000,-100.000,25.000,7.010,0.000,0.0000
-86.518,8.296,200.000,-100.000,30.000,7.390,0.000,0.0000
-86.518,8.296,200.000,-100.000,35.000,7.550,0.000,0.0000
-86.518,8.296,200.000,-100.000,40.000,8.140,0.000,0.0000
-86.518,8.296,200.000,-100.000,50.000,8.140,0.000,0.0000
-86.518,8.296,200.000,-100.000,65.000,8.260,0.000,0.0000
-86.518,8.296,200.000,-100.000,90.000,8.260,0.000,0.0000
-86.518,8.296,200.000,-100.000,700.000,10.300,0.000,0.0000
-86.522,9.195,200.000,0.000,-10.000,3.000,0.000,0.0000
-86.522,9.195,200.000,0.000,0.000,5.350,0.000,0.0000
-86.522,9.195,200.000,0.000,5.000,6.120,0.000,0.0000
-86.522,9.195,200.000,0.000,9.000,6.120,0.000,0.0000
-86.522,9.195,200.000,0.000,13.000,6.280,0.000,0.0000
-86.522,9.195,200.000,0.000,16.000,6.460,0.000,0.0000
-86.522,9.195,200.000,0.000,20.000,6.720,0.000,0.0000
-86.522,9.195,200.000,0.000,25.000,7.010,0.000,0.0000
-86.522,9.195,200.000,0.000,30.000,7.390,0.000,0.0000
-86.522,9.195,200.000,0.000,35.000,7.550,0.000,0.0000
-86.522,9.195,200.000,0.000,40.000,8.140,0.000,0.0000
-86.522,9.195,200.000,0.000,50.000,8.140,0.000,0.0000
-86.522,9.195,200.000,0.000,65.000,8.260,0.000,0.0000
-86.522,9.195,200.000,0.000,90.000,8.260,0.000,0.0000
-86.522,9.195,200.000,0.000,700.000,10.300,0.000,0.0000
-86.523,9.375,200.000,20.000,-10.000,3.000,0.000,0.0000
-86.523,9.375,200.000,20.000,0.000,5.350,0.000,0.0000
-86.523,9.375,200.000,20.000,5.000,6.120,0.000,0.0000
-86.523,9.375,200.000,20.000,9.000,6.120,0.000,0.0000
-86.523,9.375,200.000,20.000,13.000,6.280,0.000,0.0000
-86.523,9.375,200.000,20.000,16.000,6.460,0.000,0.0000
-86.523,9.375,200.000,20.000,20.000,6.720,0.000,0.0000
-86.523,9.375,200.000,20.000,25.000,7.010,0.000,0.0000
-86.523,9.375,200.000,20.000,30.000,7.390,0.000,0.0000
-86.523,9.375,200.000,20.000,35.000,7.550,0.000,0.0000
-86.523,9.375,200.000,20.000,40.000,8.140,0.000,0.0000
-86.523,9.375,200.000,20.000,50.000,8.140,0.000,0.0000
-86.523,9.375,200.000,20.000,65.000,8.260,0.000,0.0000
-86.523,9.375,200.000,20.000,90.000,8.260,0.000,0.0000
-86.523,9.375,200.000,20.000,700.000,10.300,0.000,0.0000
-86.524,9.555,200.000,40.000,-10.000,3.000,0.000,0.0000
-86.524,9.555,200.000,40.000,0.000,5.350,0.000,0.0000
-86.524,9.555,200.000,40.000,5.000,6.120,0.000,0.0000
-86.524,9.555,200.000,40.000,9.000,6.120,0.000,0.0000
-86.524,9.555,200.000,40.000,13.000,6.280,0.000,0.0000
-86.524,9.555,200.000,40.000,16.000,6.460,0.000,0.0000
-86.524,9.555,200.000,40.000,20.000,6.720,0.000,0.0000
-86.524,9.555,200.000,40.000,25.000,7.010,0.000,0.0000
-86.524,9.555,200.000,40.000,30.000,7.390,0.000,0.0000
-86.524,9.555,200.000,40.000,35.000,7.550,0.000,0.0000
-86.524,9.555,200.000,40.000,40.000,8.140,0.000,0.0000
-86.524,9.555,200.000,40.000,50.000,8.140,0.000,0.0000
-86.524,9.555,200.000,40.000,65.000,8.260,0.000,0.0000
-86.524,9.555,200.000,40.000,90.000,8.260,0.000,0.0000
-86.524,9.555,200.000,40.000,700.000,10.300,0.000,0.0000
-86.525,9.735,200.000,60.000,-10.000,3.000,0.000,0.0000
-86.525,9.735,200.000,60.000,0.000,5.350,0.000,0.0000
-86.525,9.735,200.000,60.000,5.000,6.120,0.000,0.0000
-86.525,9.735,200.000,60.000,9.000,6.120,0.000,0.0000
-86.525,9.735,200.000,60.000,13.000,6.280,0.000,0.0000
-86.525,9.735,200.000,60.000,16.000,6.460,0.000,0.0000
-86.525,9.735,200.000,60.000,20.000,6.720,0.000,0.0000
-86.525,9.735,200.000,60.000,25.000,7.010,0.000,0.0000
-86.525,9.735,200.000,60.000,30.000,7.390,0.000,0.0000
-86.525,9.735,200.000,60.000,35.000,7.550,0.000,0.0000
-86.525,9.735,200.000,60.000,40.000,8.140,0.000,0.0000
-86.525,9.735,200.000,60.000,50.000,8.140,0.000,0.0000
-86.525,9.735,200.000,60.000,65.000,8.260,0.000,0.0000
-86.525,9.735,200.000,60.000,90.000,8.260,0.000,0.0000
-86.525,9.735,200.000,60.000,700.000,10.300,0.000,0.0000
-86.526,9.915,200.000,80.000,-10.000,3.000,0.000,0.0000
-86.526,9.915,200.000,80.000,0.000,5.350,0.000,0.0000
-86.526,9.915,200.000,80.000,5.000,6.120,0.000,0.0000
-86.526,9.915,200.000,80.000,9.000,6.120,0.000,0.0000
-86.526,9.915,200.000,80.000,13.000,6.280,0.000,0.0000
-86.526,9.915,200.000,80.000,16.000,6.460,0.000,0.0000
-86.526,9.915,200.000,80.000,20.000,6.720,0.000,0.0000
-86.526,9.915,200.000,80.000,25.000,7.010,0.000,0.0000
-86.526,9.915,200.000,80.000,30.000,7.390,0.000,0.0000
-86.526,9.915,200.000,80.000,35.000,7.550,0.000,0.0000
-86.526,9.915,200.000,80.000,40.000,8.140,0.000,0.0000
-86.526,9.915,200.000,80.000,50.000,8.140,0.000,0.0000
-86.526,9.915,200.000,80.000,65.000,8.260,0.000,0.0000
-86.526,9.915,200.000,80.000,90.000,8.260,0.000,0.0000
-86.526,9.915,200.000,80.000,700.000,10.300,0.000,0.0000
-86.527,10.095,200.000,100.000,-10.000,3.000,0.000,0.0000
-86.527,10.095,200.000,100.000,0.000,5.350,0.000,0.0000
-86.527,10.095,200.000,100.000,5.000,6.120,0.000,0.0000
-86.527,10.095,200.000,100.000,9.000,6.120,0.000,0.0000
-86.527,10.095,200.000,100.000,13.000,6.280,0.000,0.0000
-86.527,10.095,200.000,100.000,16.000,6.460,0.000,0.0000
-86.527,10.095,200.000,100.000,20.000,6.720,0.000,0.0000
-86.527,10.095,200.000,100.000,25.000,7.010,0.000,0.0000
-86.527,10.095,200.000,100.000,30.000,7.390,0.000,0.0000
-86.527,10.095,200.000,100.000,35.000,7.550,0.000,0.0000
-86.527,10.095,200.000,100.000,40.000,8.140,0.000,0.0000
-86.527,10.095,200.000,100.000,50.000,8.140,0.000,0.0000
-86.527,10.095,200.000,100.000,65.000,8.260,0.000,0.0000
-86.527,10.095,200.000,100.000,90.000,8.260,0.000,0.0000
-86.527,10.095,200.000,100.000,700.000,10.300,0.000,0.0000
-86.528,10.274,200.000,120.000,-10.000,3.000,0.000,0.0000
-86.528,10.274,200.000,120.000,0.000,5.350,0.000,0.0000
-86.528,10.274,200.000,120.000,5.000,6.120,0.000,0.0000
-86.528,10.274,200.000,120.000,9.000,6.120,0.000,0.0000
-86.528,10.274,200.000,120.000,13.000,6.280,0.000,0.0000
-86.528,10.274,200.000,120.000,16.000,6.460,0.000,0.0000
-86.528,10.274,200.000,120.000,20.000,6.720,0.000,0.0000
-86.528,10.274,200.000,120.000,25.000,7.010,0.000,0.0000
-86.528,10.274,200.000,120.000,30.000,7.390,0.000,0.0000
-86.528,10.274,200.000,120.000,35.000,7.550,0.000,0.0000
-86.528,10.274,200.000,120.000,40.000,8.140,0.000,0.0000
-86.528,10.274,200.000,120.000,50.000,8.140,0.000,0.0000
-86.528,10.274,200.000,120.000,65.000,8.260,0.000,0.0000
-86.528,10.274,200.000,120.000,90.000,8.260,0.000,0.0000
-86.528,10.274,200.000,120.000,700.000,10.300,0.000,0.0000
-86.529,10.454,200.000,140.000,-10.000,3.000,0.000,0.0000
-86.529,10.454,200.000,140.000,0.000,5.350,0.000,0.0000
-86.529,10.454,200.000,140.000,5.000,6.120,0.000,0.0000
-86.529,10.454,200.000,140.000,9.000,6.120,0.000,0.0000
-86.529,10.454,200.000,140.000,13.000,6.280,0.000,0.0000
-86.529,10.454,200.000,140.000,16.000,6.460,0.000,0.0000
-86.529,10.454,200.000,140.000,20.000,6.720,0.000,0.0000
-86.529,10.454,200.000,140.000,25.000,7.010,0.000,0.0000
-86.529,10.454,200.000,140.000,30.000,7.390,0.000,0.0000
-86.529,10.454,200.000,140.000,35.000,7.550,0.000,0.0000
-86.529,10.454,200.000,140.000,40.000,8.140,0.000,0.0000
-86.529,10.454,200.000,140.000,50.000,8.140,0.000,0.0000
-86.529,10.454,200.000,140.000,65.000,8.260,0.000,0.0000
