> -100 contour -Z-100
273.58417668	10.8	-20
273.55	10.834851183	-20
273.534815246	10.85	-20
273.5	10.8837888017	-20
273.482990561	10.9	-20
273.45	10.9307092801	-20
273.429003401	10.95	-20
273.4	10.9761535168	-20
273.373358771	11	-20
273.35	11.0206277162	-20
273.3166816	11.05	-20
273.3	11.0645811617	-20
273.259614679	11.1	-20
273.25	11.1083979338	-20
273.202717543	11.15	-20
273.2	11.1523896903	-20
273.15	11.1965659223	-20
273.146143814	11.2	-20
273.1	11.2411484145	-20
273.090184657	11.25	-20
273.05	11.2862838268	-20
273.034947592	11.3	-20
273	11.3318183079	-20
272.980148469	11.35	-20
272.95	11.3774809837	-20
272.925351338	11.4	-20
272.9	11.4229274601	-20
272.870031551	11.45	-20
272.85	11.4678034633	-20
272.813640442	11.5	-20
> -10 contour -Z-10
276	8.67276681513	-10
275.957875445	8.7	-10
275.95	8.70488702059	-10
275.9	8.73549269289	-10
275.876664853	8.75	-10
275.85	8.76590619981	-10
275.8	8.79650548585	-10
275.794263876	8.8	-10
275.75	8.82588492334	-10
275.710486937	8.85	-10
275.7	8.85615311861	-10
275.65	8.88568571061	-10
275.626448457	8.9	-10
275.6	8.9154638797	-10
275.55	8.94571346454	-10
275.542921558	8.95	-10
275.5	8.97502116263	-10
275.458972391	9	-10
275.45	9.0052693218	-10
275.4	9.03459991068	-10
275.374340993	9.05	-10
275.35	9.06409414709	-10
275.3	9.09351719096	-10
275.288873322	9.1	-10
275.25	9.12181375623	-10
275.201025331	9.15	-10
275.2	9.15056808889	-10
275.15	9.17717595994	-10
275.107786766	9.2	-10
275.1	9.20402421653	-10
275.05	9.22880759537	-10
275.007317185	9.25	-10
275	9.25343947113	-10
274.95	9.27582551241	-10
274.9	9.29827562384	-10
274.895991993	9.3	-10
274.85	9.31850573123	-10
274.8	9.33873802498	-10
274.772120073	9.35	-10
274.75	9.35836462975	-10
274.7	9.37736594677	-10
274.65	9.39730186276	-10
274.64333745	9.4	-10
274.6	9.41662189364	-10
274.55	9.43721477389	-10
274.520927632	9.45	-10
274.5	9.45886563361	-10
274.45	9.48154593408	-10
274.413005349	9.5	-10
274.4	9.50636699498	-10
274.35	9.53262093365	-10
274.319917828	9.55	-10
274.3	9.56149171591	-10
274.25	9.59290587753	-10
274.239432877	9.6	-10
274.2	9.62681907564	-10
274.1686818	9.65	-10
274.15	9.6641179651	-10
274.105768552	9.7	-10
274.1	9.70480104983	-10
274.05	9.7487858152	-10
274.048676548	9.75	-10
274	9.79595492147	-10
273.99588787	9.8	-10
273.95	9.84640873447	-10
273.946555814	9.85	-10
273.9	9.89980323415	-10
273.899819925	9.9	-10
273.854702073	9.95	-10
273.85	9.95532589257	-10
273.81097354	10	-10
273.8	10.0128473461	-10
273.768407434	10.05	-10
273.75	10.0721818119	-10
273.726887892	10.1	-10
273.7	10.1332525045	-10
273.686365014	10.15	-10
273.65	10.1959938075	-10
273.646791263	10.2	-10
273.607335028	10.25	-10
273.6	10.2595054954	-10
273.568063733	10.3	-10
273.55	10.3234266222	-10
273.528906803	10.35	-10
273.5	10.3869079992	-10
273.48937537	10.4	-10
273.45	10.4486258539	-10
273.448841575	10.45	-10
273.405915013	10.5	-10
273.4	10.5067737252	-10
273.360689333	10.55	-10
273.35	10.5614908218	-10
273.312832004	10.6	-10
273.3	10.612947014	-10
273.262181923	10.65	-10
273.25	10.6616145968	-10
273.208963189	10.7	-10
273.2	10.7081712574	-10
273.153762615	10.75	-10
273.15	10.7533268601	-10
273.1	10.7974805998	-10
273.097154788	10.8	-10
273.05	10.8410143875	-10
273.039829595	10.85	-10
273	10.884662655	-10
272.982708187	10.9	-10
272.95	10.9286476016	-10
272.926084366	10.95	-10
272.9	10.9730447769	-10
272.870002225	11	-10
272.85	11.0178138196	-10
272.81433484	11.05	-10
272.8	11.0628340513	-10
272.758858246	11.1	-10
272.75	11.1079398721	-10
272.703306592	11.15	-10
272.7	11.152952674	-10
272.65	11.1974949967	-10
272.647174512	11.2	-10
272.6	11.2413175046	-10
272.590081136	11.25	-10
272.55	11.2845537707	-10
272.532072373	11.3	-10
272.5	11.3271000177	-10
272.472898492	11.35	-10
272.45	11.3688742578	-10
272.4122621	11.4	-10
272.4	11.4098029077	-10
272.35	11.4497901611	-10
272.349732937	11.45	-10
272.3	11.4874878332	-10
272.283377407	11.5	-10
