"ids","mesh_model_coordinates:0","mesh_model_coordinates:1","mesh_model_coordinates:2"
8364,2.0402e+05,1.3668e+05,-47924
8365,2.041e+05,1.343e+05,-47296
8366,2.0418e+05,1.3192e+05,-46676
8367,2.0427e+05,1.2953e+05,-46054
8368,2.0434e+05,1.2715e+05,-45442
8369,2.0443e+05,1.2477e+05,-44824
8370,2.0452e+05,1.2238e+05,-44206
201,2.0461e+05,1.2e+05,-43591
8371,2.0325e+05,4.5757e+05,-1.1756e+05
410,2.0319e+05,4.6e+05,-1.1808e+05
8372,2.0337e+05,4.5513e+05,-1.1703e+05
8373,2.0337e+05,4.5264e+05,-1.1659e+05
8374,2.0323e+05,4.5017e+05,-1.1627e+05
8375,2.0313e+05,4.477e+05,-1.1594e+05
8376,2.0303e+05,4.4523e+05,-1.1562e+05
8377,2.0292e+05,4.4275e+05,-1.1532e+05
8378,2.0284e+05,4.4028e+05,-1.15e+05
8379,2.0288e+05,4.3782e+05,-1.146e+05
8380,2.0298e+05,4.3538e+05,-1.1414e+05
8381,2.0308e+05,4.3293e+05,-1.1367e+05
8382,2.0316e+05,4.3048e+05,-1.1321e+05
8383,2.0322e+05,4.2803e+05,-1.1274e+05
8384,2.0328e+05,4.2555e+05,-1.1229e+05
8385,2.0327e+05,4.2308e+05,-1.1188e+05
8386,2.0326e+05,4.2062e+05,-1.115e+05
8387,2.0331e+05,4.1818e+05,-1.111e+05
8388,2.0338e+05,4.157e+05,-1.1072e+05
8389,2.0343e+05,4.1322e+05,-1.1038e+05
8390,2.035e+05,4.1074e+05,-1.1007e+05
8391,2.0358e+05,4.0827e+05,-1.0979e+05
8392,2.0366e+05,4.0577e+05,-1.0953e+05
8393,2.0373e+05,4.0324e+05,-1.0931e+05
8394,2.0378e+05,4.0073e+05,-1.0911e+05
8395,2.038e+05,3.9823e+05,-1.0892e+05
8396,2.0381e+05,3.9573e+05,-1.0872e+05
8397,2.0381e+05,3.9323e+05,-1.0851e+05
8398,2.038e+05,3.9075e+05,-1.0829e+05
8399,2.0379e+05,3.8829e+05,-1.0802e+05
8400,2.0378e+05,3.8588e+05,-1.077e+05
8401,2.0382e+05,3.8351e+05,-1.073e+05
8402,2.0388e+05,3.8115e+05,-1.0682e+05
8403,2.0399e+05,3.7878e+05,-1.063e+05
8404,2.041e+05,3.7639e+05,-1.0573e+05
8405,2.042e+05,3.7402e+05,-1.0511e+05
8406,2.0431e+05,3.7167e+05,-1.0445e+05
8407,2.0442e+05,3.6938e+05,-1.0376e+05
8408,2.0455e+05,3.6711e+05,-1.03e+05
8409,2.0468e+05,3.6482e+05,-1.0219e+05
8410,2.0478e+05,3.6253e+05,-1.0128e+05
8411,2.0483e+05,3.6024e+05,-1.003e+05
8412,2.0476e+05,3.581e+05,-99223
8413,2.0459e+05,3.5611e+05,-97987
8414,2.0439e+05,3.5436e+05,-96629
8415,2.042e+05,3.5266e+05,-95179
8416,2.0407e+05,3.5094e+05,-93659
8417,2.0399e+05,3.4911e+05,-92112
8418,2.0393e+05,3.4724e+05,-90581
8419,2.0389e+05,3.4537e+05,-89106
8420,2.0389e+05,3.4349e+05,-87667
8421,2.04e+05,3.4153e+05,-86284
8422,2.0427e+05,3.3934e+05,-85052
8423,2.0458e+05,3.3698e+05,-83958
8424,2.0487e+05,3.3473e+05,-83013
8425,2.052e+05,3.3255e+05,-82142
8426,2.056e+05,3.3011e+05,-81202
8427,2.0587e+05,3.2712e+05,-80238
8428,2.0583e+05,3.2421e+05,-79387
8429,2.0556e+05,3.2176e+05,-78701
8430,2.0533e+05,3.1958e+05,-78029
8431,2.0521e+05,3.1735e+05,-77355
8432,2.0514e+05,3.1484e+05,-76699
8433,2.0504e+05,3.1227e+05,-76149
8434,2.0493e+05,3.0983e+05,-75689
8435,2.0482e+05,3.0743e+05,-75222
8436,2.0472e+05,3.0501e+05,-74744
8437,2.0461e+05,3.0256e+05,-74298
8438,2.0444e+05,3.0013e+05,-73856
8439,2.043e+05,2.978e+05,-73411
8440,2.0424e+05,2.9553e+05,-72981
8441,2.0433e+05,2.932e+05,-72657
8442,2.0447e+05,2.9083e+05,-72379
8443,2.0457e+05,2.8853e+05,-72083
8444,2.0459e+05,2.863e+05,-71657
8445,2.0456e+05,2.8411e+05,-71120
8446,2.0455e+05,2.82e+05,-70561
8447,2.0455e+05,2.7993e+05,-69942
8448,2.046e+05,2.7779e+05,-69291
8449,2.0461e+05,2.7548e+05,-68531
8450,2.0462e+05,2.7307e+05,-67800
8451,2.0462e+05,2.7072e+05,-67145
8452,2.046e+05,2.6836e+05,-66394
8453,2.0453e+05,2.6605e+05,-65630
8454,2.0445e+05,2.6379e+05,-64821
8455,2.0437e+05,2.6143e+05,-64052
8456,2.0434e+05,2.5915e+05,-63314
8457,2.0436e+05,2.5676e+05,-62592
8458,2.0436e+05,2.5427e+05,-61887
8459,2.0432e+05,2.5174e+05,-61294
8460,2.0426e+05,2.4925e+05,-60798
8461,2.0423e+05,2.4684e+05,-60315
8462,2.0421e+05,2.4439e+05,-59821
8463,2.0419e+05,2.4188e+05,-59357
8464,2.0416e+05,2.3933e+05,-58963
8465,2.0424e+05,2.3679e+05,-58766
8466,2.043e+05,2.343e+05,-58653
8467,2.0432e+05,2.3174e+05,-58643
8468,2.0427e+05,2.2915e+05,-58780
8469,2.0418e+05,2.267e+05,-58953
8470,2.041e+05,2.2427e+05,-59134
8471,2.0401e+05,2.2183e+05,-59305
8472,2.0395e+05,2.1937e+05,-59471
8473,2.039e+05,2.1691e+05,-59620
8474,2.0386e+05,2.1445e+05,-59752
8475,2.0383e+05,2.1198e+05,-59863
8476,2.0381e+05,2.0951e+05,-59944
8477,2.038e+05,2.0704e+05,-60000
8478,2.038e+05,2.0457e+05,-60027
8479,2.038e+05,2.0211e+05,-60022
8480,2.038e+05,1.9964e+05,-59981
8481,2.0381e+05,1.9719e+05,-59904
8482,2.0383e+05,1.9473e+05,-59799
8483,2.0386e+05,1.9226e+05,-59651
8484,2.0389e+05,1.898e+05,-59472
8485,2.0393e+05,1.8734e+05,-59254
8486,2.0398e+05,1.8488e+05,-58998
8487,2.0403e+05,1.8242e+05,-58718
8488,2.0409e+05,1.7996e+05,-58400
8489,2.0415e+05,1.7751e+05,-58048
8490,2.0422e+05,1.7507e+05,-57666
8491,2.0429e+05,1.7263e+05,-57255
8492,2.0437e+05,1.702e+05,-56813
8493,2.0445e+05,1.6777e+05,-56355
8494,2.0453e+05,1.6536e+05,-55862
8495,2.0462e+05,1.6295e+05,-55355
8496,2.0471e+05,1.6054e+05,-54834
8497,2.0481e+05,1.5814e+05,-54281
8498,2.0491e+05,1.5575e+05,-53712
8499,2.05e+05,1.5336e+05,-53145
8500,2.051e+05,1.5097e+05,-52538
8501,2.0519e+05,1.4859e+05,-51937
8502,2.0528e+05,1.462e+05,-51316
8503,2.0536e+05,1.4382e+05,-50688
8504,2.0545e+05,1.4144e+05,-50051
8505,2.0552e+05,1.3905e+05,-49431
8506,2.056e+05,1.3668e+05,-48772
8507,2.0568e+05,1.343e+05,-48134
8508,2.0576e+05,1.3191e+05,-47494
8509,2.0583e+05,1.2953e+05,-46859
8510,2.059e+05,1.2715e+05,-46219
8511,2.0598e+05,1.2477e+05,-45580
8512,2.0606e+05,1.2238e+05,-44952
202,2.0615e+05,1.2e+05,-44316
8513,2.0517e+05,4.5757e+05,-1.2066e+05
411,2.0511e+05,4.6e+05,-1.2118e+05
8514,2.053e+05,4.5513e+05,-1.2012e+05
8515,2.0537e+05,4.5266e+05,-1.1963e+05
8516,2.0526e+05,4.5018e+05,-1.1928e+05
8517,2.0515e+05,4.4771e+05,-1.1894e+05
8518,2.0504e+05,4.4523e+05,-1.1863e+05
8519,2.049e+05,4.4275e+05,-1.1833e+05
8520,2.048e+05,4.4028e+05,-1.1802e+05
8521,2.0485e+05,4.3783e+05,-1.1761e+05
8522,2.0495e+05,4.3538e+05,-1.1716e+05
8523,2.0503e+05,4.3293e+05,-1.167e+05
8524,2.0509e+05,4.3047e+05,-1.1624e+05
8525,2.0514e+05,4.2802e+05,-1.1577e+05
8526,2.0515e+05,4.2553e+05,-1.1533e+05
8527,2.0512e+05,4.2305e+05,-1.1493e+05
8528,2.0508e+05,4.206e+05,-1.1456e+05
8529,2.0512e+05,4.1817e+05,-1.1416e+05
8530,2.052e+05,4.157e+05,-1.1376e+05
8531,2.0526e+05,4.1322e+05,-1.1341e+05
8532,2.0533e+05,4.1073e+05,-1.131e+05
8533,2.054e+05,4.0825e+05,-1.1283e+05
8534,2.0548e+05,4.0574e+05,-1.1258e+05
8535,2.0555e+05,4.0323e+05,-1.1237e+05
8536,2.0558e+05,4.0071e+05,-1.1218e+05
8537,2.056e+05,3.9822e+05,-1.1199e+05
8538,2.0561e+05,3.9571e+05,-1.118e+05
8539,2.056e+05,3.9322e+05,-1.116e+05
8540,2.0558e+05,3.9073e+05,-1.1137e+05
8541,2.0555e+05,3.8828e+05,-1.111e+05
8542,2.0554e+05,3.8586e+05,-1.1077e+05
8543,2.0558e+05,3.8348e+05,-1.1036e+05
8544,2.0566e+05,3.8111e+05,-1.0989e+05
8545,2.0576e+05,3.7873e+05,-1.0936e+05
8546,2.0587e+05,3.7635e+05,-1.0878e+05
8547,2.0597e+05,3.74e+05,-1.0816e+05
8548,2.061e+05,3.7163e+05,-1.075e+05
8549,2.0623e+05,3.6931e+05,-1.0682e+05
8550,2.0638e+05,3.67e+05,-1.0608e+05
8551,2.065e+05,3.647e+05,-1.0526e+05
8552,2.066e+05,3.6245e+05,-1.0437e+05
8553,2.0665e+05,3.6016e+05,-1.0337e+05
8554,2.0658e+05,3.5803e+05,-1.0226e+05
8555,2.0642e+05,3.5603e+05,-1.0098e+05
8556,2.0622e+05,3.5423e+05,-99586
8557,2.0604e+05,3.5254e+05,-98108
8558,2.059e+05,3.5081e+05,-96558
8559,2.058e+05,3.4901e+05,-94986
8560,2.0573e+05,3.4717e+05,-93436
8561,2.0565e+05,3.4535e+05,-91905
8562,2.0565e+05,3.4352e+05,-90410
8563,2.0583e+05,3.4151e+05,-88986
8564,2.0612e+05,3.3928e+05,-87728
8565,2.0644e+05,3.3688e+05,-86637
8566,2.0672e+05,3.3465e+05,-85741
8567,2.0707e+05,3.3247e+05,-84909
8568,2.0755e+05,3.3004e+05,-84058
8569,2.079e+05,3.2714e+05,-83229
8570,2.0786e+05,3.2428e+05,-82356
8571,2.0759e+05,3.2181e+05,-81571
8572,2.0735e+05,3.1965e+05,-80828
8573,2.0723e+05,3.1744e+05,-80098
8574,2.0716e+05,3.1498e+05,-79386
8575,2.0706e+05,3.1237e+05,-78743
8576,2.0691e+05,3.0991e+05,-78216
8577,2.0676e+05,3.0751e+05,-77695
8578,2.0662e+05,3.051e+05,-77181
8579,2.0649e+05,3.0267e+05,-76717
8580,2.0633e+05,3.0025e+05,-76270
8581,2.0619e+05,2.9793e+05,-75807
8582,2.0613e+05,2.9564e+05,-75353
8583,2.062e+05,2.9331e+05,-74961
8584,2.0631e+05,2.9094e+05,-74651
8585,2.064e+05,2.8862e+05,-74310
8586,2.0639e+05,2.8635e+05,-73830
8587,2.0633e+05,2.8415e+05,-73258
8588,2.0629e+05,2.8202e+05,-72655
8589,2.0625e+05,2.799e+05,-71988
8590,2.0626e+05,2.7776e+05,-71317
8591,2.0626e+05,2.7546e+05,-70545
8592,2.0627e+05,2.7308e+05,-69805
8593,2.0629e+05,2.7076e+05,-69094
8594,2.0631e+05,2.6843e+05,-68325
8595,2.0629e+05,2.6615e+05,-67515
8596,2.0624e+05,2.6384e+05,-66673
8597,2.0621e+05,2.6152e+05,-65866
8598,2.0621e+05,2.5918e+05,-65100
8599,2.0624e+05,2.5681e+05,-64356
8600,2.0628e+05,2.5434e+05,-63635
8601,2.0623e+05,2.5179e+05,-63003
8602,2.0616e+05,2.4928e+05,-62500
8603,2.0612e+05,2.4687e+05,-62036
8604,2.0612e+05,2.4445e+05,-61574
8605,2.0613e+05,2.4197e+05,-61079
8606,2.0615e+05,2.3941e+05,-60663
8607,2.062e+05,2.3686e+05,-60463
8608,2.0627e+05,2.3439e+05,-60334
8609,2.0629e+05,2.3182e+05,-60256
8610,2.0617e+05,2.2923e+05,-60332
8611,2.0605e+05,2.2678e+05,-60456
8612,2.0594e+05,2.2433e+05,-60599
8613,2.0584e+05,2.2189e+05,-60745
8614,2.0576e+05,2.1943e+05,-60891
8615,2.0571e+05,2.1697e+05,-61024
8616,2.0566e+05,2.145e+05,-61139
8617,2.0563e+05,2.1203e+05,-61227
8618,2.0561e+05,2.0955e+05,-61293
8619,2.0559e+05,2.0708e+05,-61332
8620,2.0559e+05,2.046e+05,-61337
8621,2.0559e+05,2.0214e+05,-61314
8622,2.0559e+05,1.9967e+05,-61255
8623,2.056e+05,1.9721e+05,-61155
8624,2.0561e+05,1.9474e+05,-61035
8625,2.0563e+05,1.9228e+05,-60881
8626,2.0566e+05,1.8981e+05,-60671
8627,2.057e+05,1.8735e+05,-60437
8628,2.0574e+05,1.8488e+05,-60164
8629,2.0579e+05,1.8242e+05,-59863
8630,2.0584e+05,1.7997e+05,-59530
8631,2.059e+05,1.7752e+05,-59158
8632,2.0596e+05,1.7507e+05,-58764
8633,2.0602e+05,1.7263e+05,-58339
8634,2.0609e+05,1.702e+05,-57879
8635,2.0616e+05,1.6777e+05,-57407
8636,2.0624e+05,1.6536e+05,-56902
8637,2.0632e+05,1.6295e+05,-56381
8638,2.0641e+05,1.6054e+05,-55831
8639,2.0648e+05,1.5814e+05,-55277
8640,2.0657e+05,1.5575e+05,-54700
8641,2.0665e+05,1.5335e+05,-54107
8642,2.0673e+05,1.5096e+05,-53509
8643,2.0682e+05,1.4858e+05,-52874
8644,2.069e+05,1.4619e+05,-52237
8645,2.0698e+05,1.4381e+05,-51589
8646,2.0705e+05,1.4143e+05,-50941
8647,2.0713e+05,1.3905e+05,-50281
8648,2.0719e+05,1.3667e+05,-49632
8649,2.0726e+05,1.3429e+05,-48974
8650,2.0733e+05,1.3191e+05,-48313
8651,2.074e+05,1.2953e+05,-47657
8652,2.0747e+05,1.2715e+05,-46995
8653,2.0753e+05,1.2476e+05,-46348
8654,2.076e+05,1.2238e+05,-45700
203,2.0768e+05,1.2e+05,-45040
8655,2.0708e+05,4.5756e+05,-1.2376e+05
412,2.0706e+05,4.6e+05,-1.2426e+05
8656,2.0717e+05,4.5512e+05,-1.2324e+05
8657,2.0724e+05,4.5266e+05,-1.2275e+05
8658,2.0722e+05,4.5019e+05,-1.2233e+05
8659,2.0713e+05,4.4771e+05,-1.2198e+05
8660,2.0701e+05,4.4523e+05,-1.2166e+05
8661,2.0687e+05,4.4276e+05,-1.2136e+05
8662,2.0677e+05,4.4028e+05,-1.2105e+05
8663,2.068e+05,4.3782e+05,-1.2065e+05
8664,2.0688e+05,4.3537e+05,-1.202e+05
8665,2.0696e+05,4.3292e+05,-1.1975e+05
8666,2.0702e+05,4.3047e+05,-1.1929e+05
8667,2.0707e+05,4.2801e+05,-1.1881e+05
8668,2.0709e+05,4.2553e+05,-1.1836e+05
8669,2.0702e+05,4.2305e+05,-1.1797e+05
8670,2.0697e+05,4.206e+05,-1.1759e+05
8671,2.0701e+05,4.1816e+05,-1.1719e+05
8672,2.0709e+05,4.157e+05,-1.1679e+05
8673,2.0716e+05,4.132e+05,-1.1643e+05
8674,2.0722e+05,4.1071e+05,-1.1614e+05
8675,2.0728e+05,4.0822e+05,-1.1587e+05
8676,2.0734e+05,4.0572e+05,-1.1564e+05
8677,2.0739e+05,4.0321e+05,-1.1544e+05
8678,2.074e+05,4.0069e+05,-1.1526e+05
8679,2.0741e+05,3.9819e+05,-1.1508e+05
8680,2.0741e+05,3.957e+05,-1.149e+05
8681,2.0739e+05,3.932e+05,-1.147e+05
8682,2.0737e+05,3.9073e+05,-1.1446e+05
8683,2.0734e+05,3.8826e+05,-1.1418e+05
8684,2.0734e+05,3.8584e+05,-1.1384e+05
8685,2.0737e+05,3.8345e+05,-1.1343e+05
8686,2.0745e+05,3.8106e+05,-1.1296e+05
8687,2.0755e+05,3.7868e+05,-1.1242e+05
8688,2.0767e+05,3.7631e+05,-1.1183e+05
8689,2.078e+05,3.7392e+05,-1.1121e+05
8690,2.0792e+05,3.7154e+05,-1.1055e+05
8691,2.0803e+05,3.692e+05,-1.0986e+05
8692,2.0815e+05,3.6687e+05,-1.0913e+05
8693,2.0827e+05,3.6458e+05,-1.0833e+05
8694,2.0837e+05,3.6233e+05,-1.0744e+05
8695,2.0841e+05,3.6008e+05,-1.0642e+05
8696,2.0837e+05,3.5794e+05,-1.0529e+05
8697,2.0823e+05,3.5598e+05,-1.0399e+05
8698,2.0804e+05,3.5415e+05,-1.0256e+05
8699,2.0787e+05,3.5241e+05,-1.0104e+05
8700,2.0772e+05,3.5068e+05,-99457
8701,2.0761e+05,3.4892e+05,-97862
8702,2.075e+05,3.4712e+05,-96257
8703,2.0745e+05,3.4533e+05,-94695
8704,2.075e+05,3.4351e+05,-93186
8705,2.0773e+05,3.4145e+05,-91740
8706,2.0803e+05,3.3919e+05,-90469
8707,2.0829e+05,3.3677e+05,-89376
8708,2.0853e+05,3.3453e+05,-88456
8709,2.0887e+05,3.3232e+05,-87667
8710,2.093e+05,3.2983e+05,-86891
8711,2.0962e+05,3.2706e+05,-86145
8712,2.096e+05,3.2434e+05,-85326
8713,2.0941e+05,3.2193e+05,-84492
8714,2.0917e+05,3.197e+05,-83659
8715,2.0906e+05,3.1753e+05,-82860
8716,2.0902e+05,3.1512e+05,-82104
8717,2.0897e+05,3.1253e+05,-81396
8718,2.0881e+05,3.1007e+05,-80786
8719,2.0865e+05,3.0765e+05,-80207
8720,2.085e+05,3.0521e+05,-79652
8721,2.0834e+05,3.0277e+05,-79149
8722,2.0817e+05,3.0035e+05,-78682
8723,2.0802e+05,2.9803e+05,-78213
8724,2.0795e+05,2.9574e+05,-77728
8725,2.0802e+05,2.9342e+05,-77337
8726,2.0815e+05,2.9106e+05,-76975
8727,2.0821e+05,2.8871e+05,-76549
8728,2.082e+05,2.8642e+05,-76025
8729,2.0812e+05,2.8419e+05,-75399
8730,2.0805e+05,2.8203e+05,-74751
8731,2.0799e+05,2.799e+05,-74048
8732,2.0797e+05,2.7773e+05,-73331
8733,2.0794e+05,2.7545e+05,-72544
8734,2.0794e+05,2.7312e+05,-71770
8735,2.0799e+05,2.7078e+05,-71032
8736,2.0804e+05,2.6848e+05,-70269
8737,2.0805e+05,2.6619e+05,-69400
8738,2.0804e+05,2.6386e+05,-68531
8739,2.0801e+05,2.6155e+05,-67687
8740,2.0804e+05,2.5919e+05,-66905
8741,2.081e+05,2.5682e+05,-66166
8742,2.0814e+05,2.5437e+05,-65455
8743,2.0812e+05,2.5184e+05,-64794
8744,2.0801e+05,2.4931e+05,-64248
8745,2.0794e+05,2.4688e+05,-63776
8746,2.079e+05,2.4448e+05,-63309
8747,2.0796e+05,2.4203e+05,-62811
8748,2.0798e+05,2.3945e+05,-62419
8749,2.0801e+05,2.3691e+05,-62189
8750,2.0807e+05,2.3447e+05,-62047
8751,2.0809e+05,2.3194e+05,-61914
8752,2.08e+05,2.2938e+05,-61920
8753,2.0787e+05,2.2687e+05,-61966
8754,2.0776e+05,2.2441e+05,-62082
8755,2.0766e+05,2.2195e+05,-62197
8756,2.0758e+05,2.1949e+05,-62317
8757,2.0752e+05,2.1702e+05,-62430
8758,2.0748e+05,2.1454e+05,-62521
8759,2.0744e+05,2.1207e+05,-62593
8760,2.0741e+05,2.0959e+05,-62638
8761,2.074e+05,2.0711e+05,-62658
8762,2.0739e+05,2.0464e+05,-62646
8763,2.0738e+05,2.0216e+05,-62604
8764,2.0739e+05,1.9969e+05,-62526
8765,2.074e+05,1.9723e+05,-62409
8766,2.0741e+05,1.9476e+05,-62266
8767,2.0743e+05,1.9229e+05,-62080
8768,2.0745e+05,1.8982e+05,-61862
8769,2.0749e+05,1.8736e+05,-61600
8770,2.0752e+05,1.8489e+05,-61318
8771,2.0756e+05,1.8243e+05,-61003
8772,2.076e+05,1.7997e+05,-60653
8773,2.0765e+05,1.7752e+05,-60274
8774,2.077e+05,1.7508e+05,-59852
8775,2.0776e+05,1.7264e+05,-59413
8776,2.0781e+05,1.702e+05,-58949
8777,2.0788e+05,1.6778e+05,-58454
8778,2.0794e+05,1.6536e+05,-57937
8779,2.0801e+05,1.6295e+05,-57396
8780,2.0809e+05,1.6054e+05,-56837
8781,2.0816e+05,1.5814e+05,-56262
8782,2.0823e+05,1.5574e+05,-55666
8783,2.0831e+05,1.5335e+05,-55053
8784,2.0838e+05,1.5096e+05,-54435
8785,2.0846e+05,1.4857e+05,-53797
8786,2.0853e+05,1.4619e+05,-53145
8787,2.0859e+05,1.438e+05,-52502
8788,2.0866e+05,1.4142e+05,-51824
8789,2.0873e+05,1.3905e+05,-51147
8790,2.0879e+05,1.3666e+05,-50477
8791,2.0885e+05,1.3428e+05,-49804
8792,2.0891e+05,1.319e+05,-49131
8793,2.0897e+05,1.2952e+05,-48451
8794,2.0903e+05,1.2714e+05,-47777
8795,2.0909e+05,1.2476e+05,-47111
8796,2.0915e+05,1.2238e+05,-46436
204,2.0922e+05,1.2e+05,-45763
8797,2.0901e+05,4.5756e+05,-1.2685e+05
413,2.0898e+05,4.6e+05,-1.2736e+05
8798,2.0905e+05,4.5511e+05,-1.2635e+05
8799,2.091e+05,4.5266e+05,-1.2587e+05
8800,2.091e+05,4.5019e+05,-1.2543e+05
8801,2.0903e+05,4.4771e+05,-1.2506e+05
8802,2.0892e+05,4.4524e+05,-1.2473e+05
8803,2.0882e+05,4.4276e+05,-1.244e+05
8804,2.0873e+05,4.4029e+05,-1.2407e+05
8805,2.0871e+05,4.3782e+05,-1.237e+05
8806,2.0876e+05,4.3536e+05,-1.2328e+05
8807,2.0883e+05,4.3291e+05,-1.2282e+05
8808,2.089e+05,4.3046e+05,-1.2236e+05
8809,2.0898e+05,4.2801e+05,-1.2187e+05
8810,2.09e+05,4.2553e+05,-1.2142e+05
8811,2.0893e+05,4.2305e+05,-1.2102e+05
8812,2.089e+05,4.2059e+05,-1.2062e+05
8813,2.0894e+05,4.1815e+05,-1.2022e+05
8814,2.0901e+05,4.1568e+05,-1.1984e+05
8815,2.0908e+05,4.1319e+05,-1.1949e+05
8816,2.0912e+05,4.1069e+05,-1.192e+05
8817,2.0916e+05,4.0819e+05,-1.1894e+05
8818,2.092e+05,4.0569e+05,-1.1872e+05
8819,2.0922e+05,4.0319e+05,-1.1852e+05
8820,2.0923e+05,4.0068e+05,-1.1835e+05
8821,2.0922e+05,3.9818e+05,-1.1817e+05
8822,2.0921e+05,3.9568e+05,-1.1799e+05
8823,2.0919e+05,3.932e+05,-1.1779e+05
8824,2.0916e+05,3.9072e+05,-1.1755e+05
8825,2.0914e+05,3.8826e+05,-1.1726e+05
8826,2.0914e+05,3.8583e+05,-1.1691e+05
8827,2.0918e+05,3.8342e+05,-1.165e+05
8828,2.0925e+05,3.8101e+05,-1.1602e+05
8829,2.0935e+05,3.7862e+05,-1.1549e+05
8830,2.0947e+05,3.7624e+05,-1.149e+05
8831,2.0959e+05,3.7384e+05,-1.1428e+05
8832,2.097e+05,3.7145e+05,-1.1363e+05
8833,2.098e+05,3.6909e+05,-1.1294e+05
8834,2.099e+05,3.6674e+05,-1.1221e+05
8835,2.0999e+05,3.6445e+05,-1.114e+05
8836,2.1008e+05,3.6221e+05,-1.105e+05
8837,2.1013e+05,3.6001e+05,-1.0947e+05
8838,2.1012e+05,3.5785e+05,-1.0832e+05
8839,2.1e+05,3.5589e+05,-1.07e+05
8840,2.0982e+05,3.5405e+05,-1.0554e+05
8841,2.0966e+05,3.5229e+05,-1.0398e+05
8842,2.0952e+05,3.5056e+05,-1.0237e+05
8843,2.0942e+05,3.4882e+05,-1.0074e+05
8844,2.0934e+05,3.4703e+05,-99115
8845,2.0931e+05,3.4522e+05,-97523
8846,2.0938e+05,3.4335e+05,-95999
8847,2.0955e+05,3.4132e+05,-94557
8848,2.0983e+05,3.3913e+05,-93257
8849,2.1009e+05,3.367e+05,-92131
8850,2.103e+05,3.3443e+05,-91189
8851,2.1064e+05,3.3204e+05,-90407
8852,2.1098e+05,3.2957e+05,-89737
8853,2.1122e+05,3.2691e+05,-89059
8854,2.1117e+05,3.2435e+05,-88239
8855,2.11e+05,3.2203e+05,-87362
8856,2.1084e+05,3.1987e+05,-86489
8857,2.1077e+05,3.1763e+05,-85611
8858,2.1076e+05,3.1522e+05,-84825
8859,2.1075e+05,3.127e+05,-84080
8860,2.1063e+05,3.1017e+05,-83391
8861,2.1048e+05,3.078e+05,-82762
8862,2.1032e+05,3.0533e+05,-82149
8863,2.1015e+05,3.0288e+05,-81587
8864,2.0996e+05,3.0045e+05,-81099
8865,2.0979e+05,2.9811e+05,-80619
8866,2.0971e+05,2.9581e+05,-80127
8867,2.0976e+05,2.935e+05,-79702
8868,2.0989e+05,2.9117e+05,-79304
8869,2.1001e+05,2.8882e+05,-78860
8870,2.1001e+05,2.8652e+05,-78270
8871,2.0991e+05,2.8426e+05,-77580
8872,2.0982e+05,2.8206e+05,-76871
8873,2.0974e+05,2.7989e+05,-76126
8874,2.0969e+05,2.7771e+05,-75373
8875,2.0963e+05,2.7545e+05,-74555
8876,2.0966e+05,2.7313e+05,-73768
8877,2.0973e+05,2.708e+05,-73007
8878,2.0978e+05,2.6849e+05,-72195
8879,2.0983e+05,2.6621e+05,-71322
8880,2.0983e+05,2.639e+05,-70400
8881,2.0983e+05,2.6156e+05,-69512
8882,2.0985e+05,2.5918e+05,-68714
8883,2.099e+05,2.5681e+05,-67994
8884,2.0993e+05,2.5437e+05,-67286
8885,2.0992e+05,2.5189e+05,-66626
8886,2.0983e+05,2.4938e+05,-66042
8887,2.0974e+05,2.4693e+05,-65518
8888,2.0971e+05,2.4451e+05,-65038
8889,2.0975e+05,2.4204e+05,-64578
8890,2.0976e+05,2.395e+05,-64177
8891,2.0979e+05,2.3699e+05,-63907
8892,2.0982e+05,2.3453e+05,-63733
8893,2.0984e+05,2.3203e+05,-63595
8894,2.0978e+05,2.2949e+05,-63541
8895,2.0969e+05,2.2697e+05,-63528
8896,2.0957e+05,2.2449e+05,-63583
8897,2.0948e+05,2.2201e+05,-63669
8898,2.0939e+05,2.1954e+05,-63757
8899,2.0933e+05,2.1707e+05,-63843
8900,2.0929e+05,2.1459e+05,-63910
8901,2.0925e+05,2.1211e+05,-63963
8902,2.0922e+05,2.0963e+05,-63985
8903,2.0921e+05,2.0715e+05,-63983
8904,2.092e+05,2.0467e+05,-63953
8905,2.0919e+05,2.0219e+05,-63893
8906,2.0919e+05,1.9972e+05,-63788
8907,2.0919e+05,1.9725e+05,-63664
8908,2.0921e+05,1.9478e+05,-63489
8909,2.0922e+05,1.9231e+05,-63298
8910,2.0924e+05,1.8984e+05,-63059
8911,2.0927e+05,1.8737e+05,-62775
8912,2.093e+05,1.849e+05,-62475
8913,2.0933e+05,1.8244e+05,-62137
8914,2.0936e+05,1.7998e+05,-61786
8915,2.0941e+05,1.7753e+05,-61381
8916,2.0946e+05,1.7509e+05,-60941
8917,2.095e+05,1.7264e+05,-60490
8918,2.0955e+05,1.7021e+05,-60003
8919,2.0961e+05,1.6778e+05,-59481
8920,2.0966e+05,1.6536e+05,-58963
8921,2.0972e+05,1.6295e+05,-58404
8922,2.0978e+05,1.6054e+05,-57837
8923,2.0985e+05,1.5814e+05,-57238
8924,2.0991e+05,1.5574e+05,-56635
8925,2.0997e+05,1.5335e+05,-56008
8926,2.1004e+05,1.5096e+05,-55368
8927,2.101e+05,1.4857e+05,-54716
8928,2.1016e+05,1.4618e+05,-54052
8929,2.1022e+05,1.438e+05,-53377
